Village_ID,Reference Number,Audited?,Audit Status,State,District,Block / Taluk,Gram Panchayat,Village Name,Date of Survey,Estimated Trees,Observed Trees,Harvestable %,Avg Age of Trees,Fruiting %,Plantation Type,Latitude,Longitude,GPS Entry Used,Max Capacity (kg),Sourced So Far (kg),Remaining Capacity (kg)
Karnataka_Tumakuru_Madhugiri_Byalya_Chikkahosahalli,fm62r1az,No,Approved,Karnataka,Tumakuru,Madhugiri,Byalya,Chikkahosahalli,2024-12-02,100,30,70,Between 8 to 40 years,70,Block Plantation,13.6631523,77.2109487,Entry 1,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Chandragiri_Chandragiri,fmevdceg,No,Approved,Karnataka,Tumakuru,Madhugiri,Chandragiri,Chandragiri,2024-09-16,500,80,80,Between 8 to 40 years,60,Riverbank,13.7048001,77.0805471,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Chandragiri_Jakkenahalli,fma8ymip,No,Approved,Karnataka,Tumakuru,Madhugiri,Chandragiri,Jakkenahalli,2024-11-05,500,100,80,Between 8 to 40 years,60,Riverbank,13.6886625,77.0619384,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Chandragiri_Sarjammanahalli,fmmf7g2g,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Chandragiri,Sarjammanahalli,2024-08-30,1500,300,80,Between 8 to 40 years,70, Field Bund,13.7094998,77.1088394,Entry 4,4500.0,0.0,4500.0
Karnataka_Tumakuru_Madhugiri_Chandragiri_Sodenahalli,fmgi70f4,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Chandragiri,Sodenahalli,2024-11-06,3000,1000,80,Between 8 to 40 years,50,Riverbank,13.7311565,77.0785754,Entry 4,9000.0,0.0,9000.0
Karnataka_Tumakuru_Madhugiri_Channenahalli_Brahmadevarahalli,fm9wkoi6,No,Approved,Karnataka,Tumakuru,Madhugiri,Channenahalli,Brahmadevarahalli,2024-10-03,600,150,80,Between 8 to 40 years,50,Riverbank,13.8084664,77.1701514,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_Channenahalli_Chinnenahalli,fmyh81j5,No,Approved,Karnataka,Tumakuru,Madhugiri,Channenahalli,Chinnenahalli,2024-10-03,400,100,60,Between 8 to 40 years,50,Riverbank,13.8096489,77.2021812,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Channenahalli_Kallenahalli,fm715rk5,No,Approved,Karnataka,Tumakuru,Madhugiri,Channenahalli,Kallenahalli,2024-10-03,800,200,80,Between 8 to 40 years,50,Riverbank,13.80228,77.1945067,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Channenahalli_Kattirajanahalli,fmlqaddz,No,Approved,Karnataka,Tumakuru,Madhugiri,Channenahalli,Kattirajanahalli,2024-10-03,800,200,80,Between 8 to 40 years,60,Riverbank,13.8075802,77.1791932,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Channenahalli_Neelihalli,fmhd5lmu,No,Approved,Karnataka,Tumakuru,Madhugiri,Channenahalli,Neelihalli,2024-09-05,900,150,80,Between 8 to 40 years,60, Field Bund,13.7848059,77.2010037,Entry 4,2700.0,0.0,2700.0
Karnataka_Tumakuru_Madhugiri_Channenahalli_Neerakallu,fmz8wz2n,No,Approved,Karnataka,Tumakuru,Madhugiri,Channenahalli,Neerakallu,2024-10-03,200,40,50,Between 8 to 40 years,50,Riverbank,13.8095463,77.2104085,Entry 4,600.0,0.0,600.0
Karnataka_Tumakuru_Madhugiri_Channenahalli_Veerachinnenahalli,fm7oovtd,No,Approved,Karnataka,Tumakuru,Madhugiri,Channenahalli,Veerachinnenahalli,2024-10-03,800,150,80,Between 8 to 40 years,50,Riverbank,13.802346,77.2026966,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Chikkamaalur_Chikkamalur,fmtgq385,No,Approved,Karnataka,Tumakuru,Madhugiri,Chikkamaalur,Chikkamalur,2024-10-01,200,50,80,Between 8 to 40 years,60,Riverbank,13.6924173,77.3424359,Entry 4,600.0,0.0,600.0
Karnataka_Tumakuru_Madhugiri_Chikkamaalur_Hosahalli,fmmwvlzz,No,Approved,Karnataka,Tumakuru,Madhugiri,Chikkamaalur,Hosahalli,2024-10-23,300,50,80,Between 8 to 40 years,50,Riverbank,13.6135638,77.2273975,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Chikkamaalur_Kalenahalli,fmudjoe2,No,Approved,Karnataka,Tumakuru,Madhugiri,Chikkamaalur,Kalenahalli,2024-10-09,60,20,80,Below 8 years,50, Field Bund,13.7234286,77.3547312,Entry 4,180.0,0.0,180.0
Karnataka_Tumakuru_Madhugiri_Chikkamaalur_Kempapura,fminasxk,No,Approved,Karnataka,Tumakuru,Madhugiri,Chikkamaalur,Kempapura,2024-10-09,40,15,80,Between 8 to 40 years,60, Field Bund,13.7029861,77.346217,Entry 4,120.0,0.0,120.0
Karnataka_Tumakuru_Madhugiri_Chikkamaalur_Venkatapura,fmb84era,No,Approved,Karnataka,Tumakuru,Madhugiri,Chikkamaalur,Venkatapura,2024-10-01,200,50,80,Between 8 to 40 years,60,Riverbank,13.7068758,77.3617438,Entry 4,600.0,0.0,600.0
Karnataka_Tumakuru_Madhugiri_Chinakavajra_Chinakavajra,fmz0m5g4,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Chinakavajra,Chinakavajra,2024-09-19,1800,500,70,Between 8 to 40 years,70,Riverbank,13.6273108,77.2109673,Entry 4,5400.0,0.0,5400.0
Karnataka_Tumakuru_Madhugiri_Chinakavajra_Harihararoppa,fmuhi95n,No,Approved,Karnataka,Tumakuru,Madhugiri,Chinakavajra,Harihararoppa,2024-10-12,300,80,60,Between 8 to 40 years,60,Riverbank,13.6369924,77.2048689,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Chinakavajra_Kammanakote,fme5mcd8,No,Approved,Karnataka,Tumakuru,Madhugiri,Chinakavajra,Kammanakote,2024-10-12,1000,200,60,Between 8 to 40 years,60,Forest,13.6235152,77.1739923,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Madhugiri_Chinakavajra_Kataganahatti,fm1cbgmc,No,Approved,Karnataka,Tumakuru,Madhugiri,Chinakavajra,Kataganahatti,2024-10-23,600,100,80,Between 8 to 40 years,60,Riverbank,13.6135638,77.2273975,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_Chinakavajra_Keregalapalya,fmrkhrb3,No,Approved,Karnataka,Tumakuru,Madhugiri,Chinakavajra,Keregalapalya,2024-10-21,800,200,80,Between 8 to 40 years,60,Riverbank,13.632421,77.2129818,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_D.V.Halli_Achenahalli,fmrsbh,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,D.V.Halli,Achenahalli,2024-09-03,600,150,80,Between 8 to 40 years,70,Riverbank,13.6768091,77.1714412,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_D.V.Halli_Doddaveeragondanahalli,fm66f1jm,No,Approved,Karnataka,Tumakuru,Madhugiri,D.V.Halli,Doddaveeragondanahalli,2024-09-03,300,50,80,Between 8 to 40 years,60,Riverbank,13.6791471,77.166537,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_D.V.Halli_Gundlahalli,fmbsl38t,No,Approved,Karnataka,Tumakuru,Madhugiri,D.V.Halli,Gundlahalli,2024-09-17,1000,200,80,Between 8 to 40 years,60,Riverbank,13.6686909,77.1789514,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Madhugiri_D.V.Halli_Gurammanakatte,fms35qy5,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,D.V.Halli,Gurammanakatte,2024-09-09,600,100,80,Between 8 to 40 years,60, Field Bund,13.657709,77.1945578,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_D.V.Halli_Kambadahalli,fmqsvf60,No,Approved,Karnataka,Tumakuru,Madhugiri,D.V.Halli,Kambadahalli,2024-09-03,400,60,80,Between 8 to 40 years,70,Riverbank,13.6805479,77.166659,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_D.V.Halli_Kuppachariroppa,fm36mb3o,No,Approved,Karnataka,Tumakuru,Madhugiri,D.V.Halli,Kuppachariroppa,2024-10-12,1000,300,50,Between 8 to 40 years,60,Forest,13.6452237,77.194328,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Madhugiri_D.V.Halli_Ranganaikana_Roppa,fme3a910,No,Approved,Karnataka,Tumakuru,Madhugiri,D.V.Halli,Ranganaikana Roppa,2024-09-03,350,80,70,Between 8 to 40 years,50,Riverbank,13.6696485,77.1719855,Entry 4,1050.0,0.0,1050.0
Karnataka_Tumakuru_Madhugiri_D.V.Halli_Somalapura,fm9sy57c,No,Approved,Karnataka,Tumakuru,Madhugiri,D.V.Halli,Somalapura,2024-09-17,600,100,80,Between 8 to 40 years,60,Riverbank,13.662974,77.1743144,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_D.V.Halli_Thigondanahalli,fmrwswih,No,Approved,Karnataka,Tumakuru,Madhugiri,D.V.Halli,Thigondanahalli,2024-09-18,800,200,50,Between 8 to 40 years,60,Riverbank,13.6598976,77.1567435,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_D.V.Halli_Thungoti,fmn6h4kw,No,Approved,Karnataka,Tumakuru,Madhugiri,D.V.Halli,Thungoti,2024-09-18,400,80,80,Between 8 to 40 years,50,Riverbank,13.66735,77.1642982,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Dabbeghatta_Belladamadu,fmovc53t,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Dabbeghatta,Belladamadu,2024-09-26,800,200,80,Between 8 to 40 years,60, Field Bund,13.6784817,77.1492333,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Dabbeghatta_Kurubarahalli,fmioiin0,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Dabbeghatta,Kurubarahalli,2024-09-26,500,200,80,Between 8 to 40 years,60,Riverbank,13.679255,77.1259202,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Dabbeghatta_Thonachagondanahalli,fmlwg1m1,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Dabbeghatta,Thonachagondanahalli,2024-08-30,800,200,90,Between 8 to 40 years,80, Field Bund,13.6864325,77.1150339,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Doddamaalur_Doddamalur,fmz7ugzr,No,Approved,Karnataka,Tumakuru,Madhugiri,Doddamaalur,Doddamalur,2024-10-01,500,200,80,Between 8 to 40 years,60,Avenue,13.6967501,77.3853747,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Doddayalkuru_Chikkayalkur,fm8bc3n6,No,Approved,Karnataka,Tumakuru,Madhugiri,Doddayalkuru,Chikkayalkur,2024-09-09,80,20,80,Between 8 to 40 years,50, Field Bund,13.7752616,77.3019382,Entry 4,240.0,0.0,240.0
Karnataka_Tumakuru_Madhugiri_Doddayalkuru_Dadagondanahalli,fmkh4jg2,No,Approved,Karnataka,Tumakuru,Madhugiri,Doddayalkuru,Dadagondanahalli,2024-10-07,80,30,80,Between 8 to 40 years,60,Riverbank,13.7800331,77.3105463,Entry 4,240.0,0.0,240.0
Karnataka_Tumakuru_Madhugiri_Doddayalkuru_Doddayalkur,fmfc0zmf,No,Approved,Karnataka,Tumakuru,Madhugiri,Doddayalkuru,Doddayalkur,2024-09-09,800,100,80,Between 8 to 40 years,60,Riverbank,13.78789,77.3079925,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Doddayalkuru_Huvinahalli,fmfly57e,No,Approved,Karnataka,Tumakuru,Madhugiri,Doddayalkuru,Huvinahalli,2024-09-09,200,50,80,Between 8 to 40 years,60,Riverbank,13.7705223,77.2945363,Entry 4,600.0,0.0,600.0
Karnataka_Tumakuru_Madhugiri_Doddayalkuru_Thippapura,fm6vcskk,No,Approved,Karnataka,Tumakuru,Madhugiri,Doddayalkuru,Thippapura,2024-09-09,800,150,80,Between 8 to 40 years,70, Field Bund,13.7926041,77.3252638,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Doddayalkuru_Yaramallanahalli,fmt4e2rp,No,Approved,Karnataka,Tumakuru,Madhugiri,Doddayalkuru,Yaramallanahalli,2024-09-09,150,50,80,Between 8 to 40 years,70,Riverbank,13.7948594,77.3061289,Entry 4,450.0,0.0,450.0
Karnataka_Tumakuru_Madhugiri_Dodderi_Banagarahalli,fm55uwr1,No,Approved,Karnataka,Tumakuru,Madhugiri,Dodderi,Banagarahalli,2024-09-27,100,40,80,Between 8 to 40 years,60, Field Bund,13.6500233,77.0979618,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Dodderi_Bhoothanahalli,fmcv8zo2,No,Approved,Karnataka,Tumakuru,Madhugiri,Dodderi,Bhoothanahalli,2024-12-02,600,100,80,Between 8 to 40 years,60, Field Bund,13.6631525,77.210956,Entry 1,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_Dodderi_Dodderi,fmubvmm6,No,Approved,Karnataka,Tumakuru,Madhugiri,Dodderi,Dodderi,2024-09-14,500,80,80,Between 8 to 40 years,50,Riverbank,13.6755296,77.1071752,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Dodderi_Giriyammanapalya,fmvg8a6f,No,Approved,Karnataka,Tumakuru,Madhugiri,Dodderi,Giriyammanapalya,2024-09-05,400,80,80,Between 8 to 40 years,60, Field Bund,13.7277489,77.1980285,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Dodderi_Pemmanahalli,fmc2oos4,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Dodderi,Pemmanahalli,2024-09-16,500,150,80,Between 8 to 40 years,60, Field Bund,13.6246749,77.2561223,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Dodderi_Sanjeevapura,fmz47uao,No,Approved,Karnataka,Tumakuru,Madhugiri,Dodderi,Sanjeevapura,2024-10-05,80,20,80,Between 8 to 40 years,60,Riverbank,13.6982026,77.285473,Entry 4,240.0,0.0,240.0
Karnataka_Tumakuru_Madhugiri_Dodderi_Thimmalapura,fmtucv6w,No,Approved,Karnataka,Tumakuru,Madhugiri,Dodderi,Thimmalapura,2024-09-17,400,60,80,Between 8 to 40 years,60,Riverbank,13.6591189,77.11439,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Dodderi_Ummanahalli,fmotkfj8,No,Approved,Karnataka,Tumakuru,Madhugiri,Dodderi,Ummanahalli,2024-12-02,100,20,80,Between 8 to 40 years,60,Riverbank,13.6631553,77.2109475,Entry 1,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Ganjalagunte_Amaravathi,fmk91nho,No,Approved,Karnataka,Tumakuru,Madhugiri,Ganjalagunte,Amaravathi,2024-08-28,250,40,90,Between 8 to 40 years,60, Field Bund,13.7094072,77.2758043,Entry 4,750.0,0.0,750.0
Karnataka_Tumakuru_Madhugiri_Ganjalagunte_Ganjalagunte,fmi7yg2y,No,Approved,Karnataka,Tumakuru,Madhugiri,Ganjalagunte,Ganjalagunte,2024-08-28,800,100,80,Between 8 to 40 years,80,Block Plantation,13.71267,77.2759203,Entry 1,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Ganjalagunte_Mallenahalli,fm0rpcjg,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Ganjalagunte,Mallenahalli,2024-09-16,2000,1500,80,Between 8 to 40 years,60,Riverbank,13.7083088,77.0823613,Entry 4,6000.0,0.0,6000.0
Karnataka_Tumakuru_Madhugiri_Ganjalagunte_Muddenahalli,fm49lwvn,No,Approved,Karnataka,Tumakuru,Madhugiri,Ganjalagunte,Muddenahalli,2024-08-28,300,50,80,Between 8 to 40 years,60, Field Bund,13.7126802,77.2765879,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Ganjalagunte_Shambonahalli,fmkmdppi,No,Approved,Karnataka,Tumakuru,Madhugiri,Ganjalagunte,Shambonahalli,2024-08-28,120,12,90,Between 8 to 40 years,80, Field Bund,13.7126703,77.2759232,Entry 1,360.0,0.0,360.0
Karnataka_Tumakuru_Madhugiri_Garani_Srinivasapura,fm7c2i2k,No,Approved,Karnataka,Tumakuru,Madhugiri,Garani,Srinivasapura,2024-10-22,500,80,80,Between 8 to 40 years,50,Riverbank,13.5090987,77.1971479,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Gondihalli_Chunchenahalli,fm812bdb,No,Approved,Karnataka,Tumakuru,Madhugiri,Gondihalli,Chunchenahalli,2024-08-28,300,40,80,Between 8 to 40 years,70,Riverbank,13.7201396,77.2896671,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Hosakere_Avaragal,fmqscoep,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Hosakere,Avaragal,2024-09-05,400,100,80,Between 8 to 40 years,50,Riverbank,13.7363855,77.199476,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Hosakere_Galihalli,fme4vmes,No,Approved,Karnataka,Tumakuru,Madhugiri,Hosakere,Galihalli,2024-10-05,50,20,80,Between 8 to 40 years,50, Field Bund,13.7023056,77.2949124,Entry 4,150.0,0.0,150.0
Karnataka_Tumakuru_Madhugiri_Hosakere_Hosakere,fmz68r4p,No,Approved,Karnataka,Tumakuru,Madhugiri,Hosakere,Hosakere,2024-08-30,800,150,80,Between 8 to 40 years,70, Field Bund,13.7637786,77.1921087,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Kadagathuru_Kadagathur,fmb5fe5d,No,Approved,Karnataka,Tumakuru,Madhugiri,Kadagathuru,Kadagathur,2024-09-30,300,50,80,Between 8 to 40 years,60,,13.7279137,77.45816,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Kadagathuru_Yakaralahalli,fmtzjdy5,No,Approved,Karnataka,Tumakuru,Madhugiri,Kadagathuru,Yakaralahalli,2024-09-30,200,50,80,Between 8 to 40 years,60,Riverbank,13.7200943,77.4455091,Entry 4,600.0,0.0,600.0
Karnataka_Tumakuru_Madhugiri_Kalidevapura_Bachenahalli,fm0fn5r4,No,Approved,Karnataka,Tumakuru,Madhugiri,Kalidevapura,Bachenahalli,2024-09-18,100,30,60,Between 8 to 40 years,60,Riverbank,13.6739834,77.2174221,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Kalidevapura_Gundagal,fm60ghib,No,Approved,Karnataka,Tumakuru,Madhugiri,Kalidevapura,Gundagal,2024-09-30,200,40,80,Between 8 to 40 years,60,Riverbank,13.729202,77.4193038,Entry 4,600.0,0.0,600.0
Karnataka_Tumakuru_Madhugiri_Kavanadala_Bommethimmanahalli,fmqm9oh2,No,Approved,Karnataka,Tumakuru,Madhugiri,Kavanadala,Bommethimmanahalli,2024-09-18,800,200,80,Between 8 to 40 years,50,Riverbank,13.6312359,77.1108014,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Kavanadala_Chickathimmanahalli,fmf6sm6q,No,Approved,Karnataka,Tumakuru,Madhugiri,Kavanadala,Chickathimmanahalli,2024-09-28,800,150,60,Between 8 to 40 years,60,Riverbank,13.6136891,77.0945061,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Kavanadala_Goddanapalya,fmh55cho,No,Approved,Karnataka,Tumakuru,Madhugiri,Kavanadala,Goddanapalya,2024-09-28,500,100,70,Between 8 to 40 years,50,Riverbank,13.620836,77.0807606,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Kavanadala_Gubalagutte,fm969a6a,No,Approved,Karnataka,Tumakuru,Madhugiri,Kavanadala,Gubalagutte,2024-09-28,600,150,50,Between 8 to 40 years,60,Riverbank,13.6069674,77.0870582,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_Kavanadala_Hanumanahalli,fmfsmzyy,No,Approved,Karnataka,Tumakuru,Madhugiri,Kavanadala,Hanumanahalli,2024-09-28,500,60,80,Between 8 to 40 years,60,Riverbank,13.6122703,77.0884821,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Kavanadala_Kavanadala,fmcmu7ir,No,Approved,Karnataka,Tumakuru,Madhugiri,Kavanadala,Kavanadala,2024-09-19,800,100,70,Between 8 to 40 years,50,Riverbank,13.6288725,77.1025014,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Kavanadala_Kunigal_Thimmanahalli,fm864rlv,No,Approved,Karnataka,Tumakuru,Madhugiri,Kavanadala,Kunigal Thimmanahalli,2024-09-28,800,200,80,Between 8 to 40 years,60,Riverbank,13.6002529,77.0822929,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Kavanadala_Madenahalli,fm0ies5y,No,Approved,Karnataka,Tumakuru,Madhugiri,Kavanadala,Madenahalli,2024-09-27,500,100,80,Between 8 to 40 years,60,Riverbank,13.6363373,77.0889201,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Kavanadala_Muddappanapalya,fmwg94dd,No,Approved,Karnataka,Tumakuru,Madhugiri,Kavanadala,Muddappanapalya,2024-09-28,600,150,40,Between 8 to 40 years,50,Riverbank,13.6253408,77.0901361,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_Kavanadala_Pujarahalli,fm8m5mmc,No,Approved,Karnataka,Tumakuru,Madhugiri,Kavanadala,Pujarahalli,2024-10-05,100,40,80,Between 8 to 40 years,60,Riverbank,13.6603595,77.343052,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Kavanadala_Ranganapalya,fm6p1gcp,No,Approved,Karnataka,Tumakuru,Madhugiri,Kavanadala,Ranganapalya,2024-09-28,400,80,80,Between 8 to 40 years,60,Riverbank,13.6161914,77.0781044,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Kodagadaala_Nanjapura,fmyfpvpk,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Kodagadaala,Nanjapura,2024-09-26,300,50,70,Between 8 to 40 years,50,Riverbank,13.6161568,77.3139954,Entry 1,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Kodagadaala_Ranganahalli,fmj1i19z,No,Approved,Karnataka,Tumakuru,Madhugiri,Kodagadaala,Ranganahalli,2024-09-24,80,40,80,Between 8 to 40 years,50, Field Bund,13.6105677,77.2767572,Entry 4,240.0,0.0,240.0
Karnataka_Tumakuru_Madhugiri_Kodigenahalli_Gutte,fm094i6m,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Kodigenahalli,Gutte,2024-11-06,2000,500,50,Between 8 to 40 years,50,Block Plantation,13.7192277,77.0913601,Entry 4,6000.0,0.0,6000.0
Karnataka_Tumakuru_Madhugiri_Kodigenahalli_Kodigenahalli,fmwdmhqi,No,Approved,Karnataka,Tumakuru,Madhugiri,Kodigenahalli,Kodigenahalli,2024-10-01,400,50,80,Between 8 to 40 years,60,Riverbank,13.7257604,77.3852308,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Kodigenahalli_Reddihalli,fmok5k2k,No,Approved,Karnataka,Tumakuru,Madhugiri,Kodigenahalli,Reddihalli,2024-10-10,400,150,60,Between 8 to 40 years,60, Field Bund,13.8416179,77.1780017,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Kodlapura_Govindanahalli,fmujyyw7,No,Approved,Karnataka,Tumakuru,Madhugiri,Kodlapura,Govindanahalli,2024-09-11,100,20,80,Between 8 to 40 years,60,Riverbank,13.7146647,77.3402091,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Kodlapura_Kodlapura,fmmvc4co,No,Approved,Karnataka,Tumakuru,Madhugiri,Kodlapura,Kodlapura,2024-09-11,600,80,80,Between 8 to 40 years,60,Riverbank,13.7060155,77.3173238,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_Kodlapura_Veeranagenahalli,fmetmda4,No,Approved,Karnataka,Tumakuru,Madhugiri,Kodlapura,Veeranagenahalli,2024-09-11,400,80,90,Between 8 to 40 years,60,Riverbank,13.7138149,77.3365366,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Kondavaadi_Aralimaradahalli,fmn6wv1o,No,Approved,Karnataka,Tumakuru,Madhugiri,Kondavaadi,Aralimaradahalli,2024-10-05,80,30,80,Between 8 to 40 years,60, Field Bund,13.6697138,77.3408315,Entry 4,240.0,0.0,240.0
Karnataka_Tumakuru_Madhugiri_Kondavaadi_Hunasavadi,fmhivia1,No,Approved,Karnataka,Tumakuru,Madhugiri,Kondavaadi,Hunasavadi,2024-10-05,800,300,60,Below 8 years,60,Riverbank,13.6536699,77.3450506,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Kondavaadi_Kondavadi,fmkh8hs9,No,Approved,Karnataka,Tumakuru,Madhugiri,Kondavaadi,Kondavadi,2024-10-05,100,30,50,Below 8 years,50,Riverbank,13.6655947,77.3442709,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Kondavaadi_Kulumenahalli,fma0atwc,No,Approved,Karnataka,Tumakuru,Madhugiri,Kondavaadi,Kulumenahalli,2024-10-05,200,50,80,Between 8 to 40 years,60, Field Bund,13.6353959,77.3559703,Entry 4,600.0,0.0,600.0
Karnataka_Tumakuru_Madhugiri_Kondavaadi_Naveladaku,fmb29a2r,No,Approved,Karnataka,Tumakuru,Madhugiri,Kondavaadi,Naveladaku,2024-10-05,80,30,80,Between 8 to 40 years,60, Field Bund,13.6175191,77.3484803,Entry 4,240.0,0.0,240.0
Karnataka_Tumakuru_Madhugiri_Kotagarlahalli_Boramuthanahalli,fmjzamlf,No,Approved,Karnataka,Tumakuru,Madhugiri,Kotagarlahalli,Boramuthanahalli,2024-12-02,1000,200,90,Between 8 to 40 years,60, Field Bund,13.6631528,77.2109457,Entry 1,3000.0,0.0,3000.0
Karnataka_Tumakuru_Madhugiri_Kotagarlahalli_Honnapura,fm6nkc54,No,Approved,Karnataka,Tumakuru,Madhugiri,Kotagarlahalli,Honnapura,2024-09-26,300,50,80,Between 8 to 40 years,60,Riverbank,13.728781,77.1073493,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Maruvekere_Tavakadahalli,fmzkllt7,No,Approved,Karnataka,Tumakuru,Madhugiri,Maruvekere,Tavakadahalli,2024-12-02,300,80,50,Between 8 to 40 years,60,Riverbank,13.6631522,77.210956,Entry 1,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Midigeshi_Benakanahalli,fma0je8y,No,Approved,Karnataka,Tumakuru,Madhugiri,Midigeshi,Benakanahalli,2024-10-10,400,150,80,Between 8 to 40 years,60, Field Bund,13.8511454,77.185718,Entry 4,1200.0,0.0,1200.0
